player,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,link,csv_file
boozeca01,2011,30.0,CHI,NBA,PF,66.0,66.0,29.5,6.8,12.8,0.532,0.0,0.0,0.0,6.8,12.7,0.5329999999999999,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1.0,0.4,1.7,2.5,15.0,https://www.basketball-reference.com/players/b/boozeca01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boozeca01.csv
boozeca01,2012,31.0,CHI,NBA,PF,79.0,79.0,32.2,6.9,14.4,0.47700000000000004,0.0,0.0,0.0,6.9,14.4,0.478,0.47700000000000004,2.4,3.3,0.731,2.2,7.5,9.8,2.3,0.8,0.4,2.2,3.0,16.2,https://www.basketball-reference.com/players/b/boozeca01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boozeca01.csv
boozeca01,2013,32.0,CHI,NBA,PF,76.0,76.0,28.2,5.9,12.9,0.456,0.0,0.0,0.0,5.9,12.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7,https://www.basketball-reference.com/players/b/boozeca01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boozeca01.csv
boshch01,2010,26.0,MIA,NBA,PF,77.0,77.0,36.3,6.8,13.7,0.496,0.1,0.3,0.24,6.7,13.4,0.502,0.499,5.0,6.1,0.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7,https://www.basketball-reference.com/players/b/boshch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boshch01.csv
boshch01,2011,27.0,MIA,NBA,PF,57.0,57.0,35.2,6.9,14.2,0.48700000000000004,0.2,0.6,0.28600000000000003,6.7,13.5,0.496,0.493,4.0,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2,18.0,https://www.basketball-reference.com/players/b/boshch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boshch01.csv
boshch01,2012,28.0,MIA,NBA,C,74.0,74.0,33.2,6.6,12.3,0.535,0.3,1.0,0.284,6.3,11.3,0.557,0.546,3.3,4.1,0.7979999999999999,1.8,5.0,6.8,1.7,0.9,1.4,1.7,2.3,16.6,https://www.basketball-reference.com/players/b/boshch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boshch01.csv
boshch01,2013,29.0,MIA,NBA,C,79.0,79.0,32.0,6.2,12.1,0.516,0.9,2.8,0.33899999999999997,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2,https://www.basketball-reference.com/players/b/boshch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boshch01.csv
boshch01,2015,31.0,MIA,NBA,PF,53.0,53.0,33.5,6.8,14.5,0.467,1.5,4.2,0.365,5.2,10.3,0.508,0.52,4.0,5.1,0.795,0.9,6.5,7.4,2.4,0.7,0.6,1.5,1.9,19.1,https://www.basketball-reference.com/players/b/boshch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/boshch01.csv
bouchch01,2017,25.0,GSW,NBA,PF,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/b/bouchch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bouchch01.csv
bouchch01,2018,26.0,TOR,NBA,PF,28.0,0.0,5.8,1.2,2.7,0.447,0.4,1.3,0.324,0.8,1.4,0.564,0.526,0.5,0.5,0.867,0.6,1.4,2.0,0.1,0.2,0.9,0.3,1.1,3.3,https://www.basketball-reference.com/players/b/bouchch01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bouchch01.csv
bowenry01,2009,34.0,OKC,NBA,SF,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,https://www.basketball-reference.com/players/b/bowenry01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bowenry01.csv
brackcr01,2010,23.0,PHI,NBA,PF,3.0,0.0,11.0,1.3,5.3,0.25,0.0,1.7,0.0,1.3,3.7,0.364,0.25,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,https://www.basketball-reference.com/players/b/brackcr01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brackcr01.csv
brackcr01,2011,24.0,PHI,NBA,PF,14.0,1.0,6.3,0.6,2.4,0.273,0.2,0.6,0.33299999999999996,0.4,1.7,0.25,0.318,0.1,0.1,0.5,0.4,0.7,1.1,0.6,0.0,0.1,0.3,0.4,1.6,https://www.basketball-reference.com/players/b/brackcr01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brackcr01.csv
bradlav01,2010,20.0,BOS,NBA,PG,31.0,0.0,5.2,0.7,2.2,0.34299999999999997,0.0,0.2,0.0,0.7,2.0,0.371,0.34299999999999997,0.2,0.4,0.5,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2011,21.0,BOS,NBA,PG,64.0,28.0,21.4,3.1,6.3,0.498,0.3,0.8,0.40700000000000003,2.8,5.4,0.511,0.525,1.0,1.2,0.795,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,7.6,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2012,22.0,BOS,NBA,PG,50.0,50.0,28.7,3.8,9.6,0.402,0.8,2.5,0.317,3.0,7.0,0.4320000000000001,0.444,0.7,1.0,0.755,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6,9.2,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2014,24.0,BOS,NBA,SG,77.0,77.0,31.5,5.6,13.1,0.429,1.6,4.6,0.35200000000000004,4.0,8.6,0.47,0.49,1.0,1.3,0.79,0.6,2.5,3.1,1.8,1.1,0.2,1.4,2.3,13.9,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2015,25.0,BOS,NBA,SG,76.0,72.0,33.4,6.0,13.4,0.447,1.9,5.4,0.361,4.1,8.1,0.505,0.52,1.3,1.6,0.78,0.6,2.3,2.9,2.1,1.5,0.3,1.4,2.2,15.2,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2016,26.0,BOS,NBA,SG,55.0,55.0,33.4,6.5,14.1,0.46299999999999997,2.0,5.0,0.39,4.6,9.1,0.504,0.5329999999999999,1.2,1.7,0.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlav01,2018,28.0,TOT,NBA,SG,63.0,63.0,30.2,3.9,9.7,0.408,1.4,3.9,0.35100000000000003,2.6,5.8,0.446,0.479,0.7,0.8,0.86,0.7,2.1,2.8,2.4,0.7,0.3,1.4,2.7,9.9,https://www.basketball-reference.com/players/b/bradlav01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlav01.csv
bradlto01,2017,20.0,UTA,NBA,C,9.0,0.0,3.2,0.3,1.2,0.273,0.0,0.1,0.0,0.3,1.1,0.3,0.273,0.2,0.2,1.0,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9,https://www.basketball-reference.com/players/b/bradlto01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlto01.csv
bradlto01,2018,21.0,UTA,NBA,C,3.0,0.0,12.0,2.7,5.3,0.5,0.0,0.0,,2.7,5.3,0.5,0.5,0.3,0.7,0.5,3.0,2.0,5.0,0.3,0.7,0.7,1.0,2.0,5.7,https://www.basketball-reference.com/players/b/bradlto01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/bradlto01.csv
brandel01,2010,31.0,PHI,NBA,PF,81.0,81.0,34.7,6.2,12.1,0.512,0.0,0.0,0.0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,https://www.basketball-reference.com/players/b/brandel01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brandel01.csv
brandel01,2011,32.0,PHI,NBA,C,60.0,60.0,28.9,4.8,9.7,0.494,0.0,0.0,0.0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1.0,1.6,1.1,2.9,11.0,https://www.basketball-reference.com/players/b/brandel01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brandel01.csv
brandel01,2013,34.0,ATL,NBA,C,73.0,15.0,19.4,2.5,4.5,0.539,0.0,0.0,0.0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,https://www.basketball-reference.com/players/b/brandel01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brandel01.csv
brandel01,2014,35.0,ATL,NBA,C,36.0,4.0,13.5,1.2,2.6,0.442,0.0,0.0,0.0,1.2,2.6,0.447,0.442,0.3,0.6,0.522,0.8,2.0,2.8,0.6,0.5,0.7,0.5,1.5,2.7,https://www.basketball-reference.com/players/b/brandel01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brandel01.csv
breweco01,2010,24.0,TOT,NBA,SF-SG,69.0,24.0,21.9,2.8,7.1,0.395,0.4,1.6,0.268,2.4,5.4,0.434,0.426,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3,8.0,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2011,25.0,DEN,NBA,SF,59.0,17.0,21.8,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.6920000000000001,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2012,26.0,DEN,NBA,SF,82.0,2.0,24.4,4.6,10.8,0.425,1.1,3.7,0.29600000000000004,3.5,7.0,0.493,0.47600000000000003,1.8,2.6,0.69,0.7,2.2,2.9,1.5,1.4,0.3,1.2,1.9,12.1,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2014,28.0,TOT,NBA,SF,80.0,17.0,26.1,4.3,10.1,0.426,0.8,2.9,0.268,3.5,7.1,0.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,2.2,11.5,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2015,29.0,HOU,NBA,SF,82.0,12.0,20.4,2.6,6.7,0.384,0.7,2.7,0.272,1.8,4.0,0.46,0.439,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2016,30.0,TOT,NBA,SF,82.0,11.0,15.6,1.8,4.2,0.42200000000000004,0.3,1.4,0.22899999999999998,1.5,2.8,0.522,0.461,0.6,0.8,0.735,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.6,4.5,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2017,31.0,TOT,NBA,SF-SG,72.0,18.0,16.8,2.0,4.4,0.449,0.4,1.5,0.282,1.5,2.9,0.539,0.498,0.9,1.3,0.722,0.6,1.5,2.1,0.9,1.1,0.2,0.7,1.9,5.3,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
breweco01,2018,32.0,TOT,NBA,SF,31.0,3.0,15.9,1.7,4.0,0.431,0.5,1.4,0.318,1.3,2.5,0.494,0.488,1.0,1.4,0.721,0.8,1.6,2.5,1.3,1.0,0.2,0.6,2.0,4.9,https://www.basketball-reference.com/players/b/breweco01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/breweco01.csv
brewero02,2009,24.0,TOT,NBA,SG,58.0,53.0,30.0,3.6,7.4,0.48700000000000004,0.1,0.5,0.258,3.5,6.9,0.505,0.4970000000000001,1.5,2.3,0.639,0.8,2.4,3.2,2.7,1.6,0.3,0.9,1.4,8.8,https://www.basketball-reference.com/players/b/brewero02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brewero02.csv
brewero02,2010,25.0,CHI,NBA,SG,81.0,1.0,22.0,2.5,5.3,0.48,0.1,0.3,0.222,2.5,4.9,0.498,0.48700000000000004,1.1,1.6,0.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2,https://www.basketball-reference.com/players/b/brewero02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brewero02.csv
brewero02,2011,26.0,CHI,NBA,SG,66.0,43.0,24.8,2.9,6.7,0.4270000000000001,0.3,1.0,0.275,2.6,5.7,0.455,0.44799999999999995,0.8,1.5,0.56,1.1,2.4,3.5,2.1,1.1,0.3,0.9,1.0,6.9,https://www.basketball-reference.com/players/b/brewero02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brewero02.csv
brewero02,2012,27.0,TOT,NBA,SF,60.0,34.0,14.2,1.2,3.3,0.354,0.4,1.3,0.303,0.8,2.0,0.385,0.41200000000000003,0.3,0.7,0.41,0.7,1.6,2.3,0.8,0.7,0.1,0.3,0.6,3.0,https://www.basketball-reference.com/players/b/brewero02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brewero02.csv
brewero02,2013,28.0,TOT,NBA,SF,24.0,3.0,6.7,0.1,0.6,0.2,0.0,0.3,0.125,0.1,0.3,0.28600000000000003,0.233,0.0,0.1,0.0,0.1,0.5,0.6,0.4,0.3,0.0,0.1,0.2,0.3,https://www.basketball-reference.com/players/b/brewero02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brewero02.csv
brezepr01,2009,30.0,TOT,NBA,C,21.0,0.0,4.5,0.4,1.2,0.34600000000000003,0.0,0.0,,0.4,1.2,0.34600000000000003,0.34600000000000003,0.0,0.3,0.16699999999999998,0.6,0.6,1.2,0.0,0.0,0.1,0.1,0.9,0.9,https://www.basketball-reference.com/players/b/brezepr01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brezepr01.csv
briscis01,2018,22.0,ORL,NBA,PG,39.0,0.0,14.3,1.4,3.5,0.39899999999999997,0.3,0.9,0.324,1.1,2.7,0.423,0.43799999999999994,0.4,0.7,0.5770000000000001,0.1,1.8,1.9,2.2,0.3,0.1,0.8,1.7,3.5,https://www.basketball-reference.com/players/b/briscis01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/briscis01.csv
brogdma01,2016,24.0,MIL,NBA,SG,75.0,28.0,26.4,3.9,8.5,0.457,1.0,2.6,0.40399999999999997,2.8,5.9,0.48,0.518,1.5,1.7,0.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,https://www.basketball-reference.com/players/b/brogdma01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brogdma01.csv
brogdma01,2017,25.0,MIL,NBA,PG,48.0,20.0,29.9,5.1,10.5,0.485,1.3,3.4,0.385,3.8,7.1,0.532,0.547,1.6,1.8,0.882,0.5,2.8,3.3,3.2,0.9,0.3,1.4,2.7,13.0,https://www.basketball-reference.com/players/b/brogdma01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brogdma01.csv
brogdma01,2018,26.0,MIL,NBA,SG,64.0,64.0,28.6,5.9,11.7,0.505,1.6,3.8,0.426,4.3,7.9,0.544,0.575,2.2,2.4,0.9279999999999999,1.0,3.5,4.5,3.2,0.7,0.2,1.4,1.6,15.6,https://www.basketball-reference.com/players/b/brogdma01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brogdma01.csv
brookaa01,2012,28.0,TOT,NBA,PG,53.0,20.0,18.8,2.7,6.0,0.453,0.9,2.5,0.373,1.8,3.4,0.511,0.532,0.8,1.0,0.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8,7.1,https://www.basketball-reference.com/players/b/brookaa01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookaa01.csv
brookaa01,2013,29.0,TOT,NBA,PG,72.0,12.0,21.6,3.2,8.1,0.401,1.3,3.4,0.387,1.9,4.6,0.411,0.484,1.2,1.3,0.8740000000000001,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0,9.0,https://www.basketball-reference.com/players/b/brookaa01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookaa01.csv
brookaa01,2014,30.0,CHI,NBA,PG,82.0,21.0,23.0,4.2,10.0,0.421,1.5,3.8,0.387,2.7,6.1,0.442,0.495,1.8,2.1,0.833,0.4,1.6,2.0,3.2,0.7,0.2,1.9,2.3,11.6,https://www.basketball-reference.com/players/b/brookaa01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookaa01.csv
brookaa01,2016,32.0,IND,NBA,PG,65.0,0.0,13.8,1.9,4.6,0.403,0.7,2.0,0.375,1.1,2.6,0.424,0.483,0.5,0.6,0.8,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0,https://www.basketball-reference.com/players/b/brookaa01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookaa01.csv
brookaa01,2017,33.0,MIN,NBA,PG,32.0,1.0,5.9,0.9,2.2,0.406,0.3,1.0,0.355,0.5,1.2,0.447,0.486,0.3,0.3,0.727,0.2,0.3,0.5,0.6,0.2,0.0,0.3,0.9,2.3,https://www.basketball-reference.com/players/b/brookaa01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookaa01.csv
brookma01,2012,24.0,BRK,NBA,SG,73.0,2.0,12.5,2.1,4.6,0.463,0.2,0.8,0.273,1.9,3.8,0.5,0.485,0.9,1.3,0.7340000000000001,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3,5.4,https://www.basketball-reference.com/players/b/brookma01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookma01.csv
brookma01,2013,25.0,TOT,NBA,SG,35.0,0.0,9.0,1.6,3.6,0.456,0.4,0.7,0.52,1.3,2.9,0.44,0.508,0.9,1.3,0.727,0.3,1.3,1.5,0.7,0.4,0.1,0.7,0.6,4.5,https://www.basketball-reference.com/players/b/brookma01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brookma01.csv
brownan02,2017,25.0,MIN,NBA,SF,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,https://www.basketball-reference.com/players/b/brownan02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownan02.csv
brownbo02,2016,32.0,HOU,NBA,PG,25.0,0.0,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.4,1.0,0.36,0.5,0.1,0.1,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2.5,https://www.basketball-reference.com/players/b/brownbo02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownbo02.csv
brownbo02,2017,33.0,HOU,NBA,PG,20.0,0.0,5.8,1.0,2.9,0.328,0.6,2.0,0.275,0.4,0.9,0.444,0.422,0.1,0.1,0.5,0.0,0.4,0.4,0.6,0.2,0.0,0.5,0.3,2.5,https://www.basketball-reference.com/players/b/brownbo02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownbo02.csv
brownbr01,2018,22.0,DET,NBA,SG,74.0,56.0,19.6,1.7,4.2,0.39799999999999996,0.3,1.3,0.258,1.4,3.0,0.457,0.436,0.6,0.8,0.75,0.6,1.9,2.5,1.2,0.5,0.5,0.6,2.4,4.3,https://www.basketball-reference.com/players/b/brownbr01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownbr01.csv
brownde02,2009,31.0,TOT,NBA,SG,50.0,37.0,21.2,2.7,7.2,0.377,1.2,3.3,0.354,1.6,3.9,0.396,0.457,1.4,1.7,0.802,0.6,1.9,2.5,1.3,0.7,0.1,1.2,1.4,8.0,https://www.basketball-reference.com/players/b/brownde02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownde02.csv
brownde04,2009,22.0,CHA,NBA,SF,57.0,0.0,9.4,1.2,2.6,0.46299999999999997,0.0,0.1,0.28600000000000003,1.2,2.5,0.47100000000000003,0.469,0.8,1.3,0.667,0.5,0.8,1.4,0.3,0.4,0.2,0.3,0.9,3.3,https://www.basketball-reference.com/players/b/brownde04.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownde04.csv
brownde04,2010,23.0,TOT,NBA,SF,49.0,1.0,11.8,1.5,2.7,0.565,0.1,0.2,0.5,1.4,2.5,0.57,0.584,0.7,1.2,0.5329999999999999,0.8,1.2,2.0,0.7,0.4,0.2,0.7,1.2,3.8,https://www.basketball-reference.com/players/b/brownde04.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownde04.csv
brownja02,2016,20.0,BOS,NBA,SF,78.0,20.0,17.2,2.5,5.4,0.45399999999999996,0.6,1.7,0.341,1.9,3.7,0.507,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,https://www.basketball-reference.com/players/b/brownja02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownja02.csv
brownja02,2017,21.0,BOS,NBA,SG,70.0,70.0,30.7,5.3,11.5,0.465,1.7,4.4,0.395,3.6,7.1,0.507,0.54,2.1,3.3,0.644,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5,https://www.basketball-reference.com/players/b/brownja02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownja02.csv
brownja02,2018,22.0,BOS,NBA,SG,74.0,25.0,25.9,5.0,10.7,0.465,1.3,3.7,0.344,3.7,7.0,0.529,0.525,1.8,2.7,0.6579999999999999,0.9,3.4,4.2,1.4,0.9,0.4,1.3,2.5,13.0,https://www.basketball-reference.com/players/b/brownja02.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownja02.csv
brownlo01,2017,27.0,TOR,NBA,PG,14.0,0.0,9.9,1.0,2.4,0.412,0.1,0.9,0.16699999999999998,0.9,1.6,0.545,0.441,0.1,0.1,1.0,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3,https://www.basketball-reference.com/players/b/brownlo01.html,C:\Users\Nigel\Documents\AIM MSDS\Data Mining And Wrangling\DMW Projects\DMW Lab 5\scraped_data\player_stats/brownlo01.csv
